discipline_root,candidate_approval_number,approval_year,project_type_contexts,discipline_scope_contexts,segment_ids,max_segment_density,priority,context_risk,next_probe_policy,exact_web_query,funding_web_query,crossref_filter,institution_site_query,status,selected_for_first_batch,warning,crossref_strict_http_status,crossref_strict_total_results,crossref_strict_exact_nsfc_work_count,crossref_fallback_http_status,crossref_fallback_total_results,crossref_fallback_exact_award_count,openalex_award_count,openalex_work_count,openalex_award_http_statuses,openalex_work_http_statuses,confirmed_sources,publication_evidence_count,existence_status,evidence_level,project_title_candidate,lead_investigator_candidate,institution_candidate,candidate_identity_source,official_confirmation_status,requires_web_review,next_action,source_errors,retrieved_at,warning,batch_source_directory
E,51869014,2018,regional,E09,2018|regional|E09|51869|3,0.838710,P3,true,manual_context_review_before_probe,"""51869014""","""51869014"" ""National Natural Science Foundation of China""","award.number:51869014,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51869014""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,18,25,,0,0,0,0,200,200,crossref,17,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51869020,2018,regional,E09,2018|regional|E09|51869|3,0.838710,P3,true,manual_context_review_before_probe,"""51869020""","""51869020"" ""National Natural Science Foundation of China""","award.number:51869020,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51869020""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,7,7,,0,0,0,0,200,200,crossref,7,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51869021,2018,regional,E09,2018|regional|E09|51869|3,0.838710,P3,true,manual_context_review_before_probe,"""51869021""","""51869021"" ""National Natural Science Foundation of China""","award.number:51869021,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51869021""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51872101,2018,general,E02,2018|general|E02|51872|3,0.997067,P1,false,immediate_probe,"""51872101""","""51872101"" ""National Natural Science Foundation of China""","award.number:51872101,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51872101""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,27,27,,0,0,0,0,200,200,crossref,27,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51874094,2018,general,E04,2018|general|E04|51874|3,0.997312,P1,false,immediate_probe,"""51874094""","""51874094"" ""National Natural Science Foundation of China""","award.number:51874094,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51874094""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,8,8,,0,0,0,0,200,200,crossref,8,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51875186,2018,general,E05,2018|general|E05|51875|3,0.998294,P1,false,immediate_probe,"""51875186""","""51875186"" ""National Natural Science Foundation of China""","award.number:51875186,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51875186""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,5,5,,0,0,0,0,200,200,crossref,5,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51901142,2019,youth_c,E01,2019|youth_c|E01|51901|3,0.996063,P1,false,immediate_probe,"""51901142""","""51901142"" ""National Natural Science Foundation of China""","award.number:51901142,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51901142""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51902002,2019,youth_c,E02,2019|youth_c|E02|51902|3,0.980556,P1,false,immediate_probe,"""51902002""","""51902002"" ""National Natural Science Foundation of China""","award.number:51902002,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51902002""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51902186,2019,youth_c,E02,2019|youth_c|E02|51902|3,0.980556,P1,false,immediate_probe,"""51902186""","""51902186"" ""National Natural Science Foundation of China""","award.number:51902186,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51902186""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51902206,2019,youth_c,E02,2019|youth_c|E02|51902|3,0.980556,P1,false,immediate_probe,"""51902206""","""51902206"" ""National Natural Science Foundation of China""","award.number:51902206,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51902206""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51902214,2019,youth_c,E02,2019|youth_c|E02|51902|3,0.980556,P1,false,immediate_probe,"""51902214""","""51902214"" ""National Natural Science Foundation of China""","award.number:51902214,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51902214""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51902225,2019,youth_c,E02,2019|youth_c|E02|51902|3,0.980556,P1,false,immediate_probe,"""51902225""","""51902225"" ""National Natural Science Foundation of China""","award.number:51902225,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51902225""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51902302,2019,youth_c,E02,2019|youth_c|E02|51902|3,0.980556,P1,false,immediate_probe,"""51902302""","""51902302"" ""National Natural Science Foundation of China""","award.number:51902302,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51902302""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51902352,2019,youth_c,E02,2019|youth_c|E02|51902|3,0.980556,P1,false,immediate_probe,"""51902352""","""51902352"" ""National Natural Science Foundation of China""","award.number:51902352,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51902352""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51904231,2019,youth_c,E04,2019|youth_c|E04|51904|3,0.997222,P1,false,immediate_probe,"""51904231""","""51904231"" ""National Natural Science Foundation of China""","award.number:51904231,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51904231""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51905129,2019,youth_c,E05,2019|youth_c|E05|51905|3,0.998208,P1,false,immediate_probe,"""51905129""","""51905129"" ""National Natural Science Foundation of China""","award.number:51905129,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51905129""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51938007,2019,key,E08,2019|key|E08|51938|3,0.833333,P3,true,manual_context_review_before_probe,"""51938007""","""51938007"" ""National Natural Science Foundation of China""","award.number:51938007,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51938007""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,54,54,,0,0,0,0,200,200,crossref,54,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51938010,2019,key,E08,2019|key|E08|51938|3,0.833333,P3,true,manual_context_review_before_probe,"""51938010""","""51938010"" ""National Natural Science Foundation of China""","award.number:51938010,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51938010""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,46,45,,0,0,0,0,200,200,crossref,45,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51939009,2019,key,E09,2019|key|E09|51939|3,0.875000,P3,true,manual_context_review_before_probe,"""51939009""","""51939009"" ""National Natural Science Foundation of China""","award.number:51939009,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51939009""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,50,50,,0,0,0,0,200,200,crossref,49,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
E,51965048,2019,regional,E05,2019|regional|E05|51965|3,0.983051,P1,false,immediate_probe,"""51965048""","""51965048"" ""National Natural Science Foundation of China""","award.number:51965048,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51965048""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,1,1,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51969005,2019,regional,E09,2019|regional|E09|51969|3,0.931034,P3,true,manual_context_review_before_probe,"""51969005""","""51969005"" ""National Natural Science Foundation of China""","award.number:51969005,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51969005""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,4,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
