segment_id,approval_year,project_type,discipline_scope,format_family,prefix_before_serial,serial_width,regex,observed_count,min_serial,max_serial,range_size,density,contiguous_run_count,internal_gap_count,min_number,max_number,rule_strength,evidence_scope
2000|regional|E05|50065|3,2000,regional,E05,numeric8,50065,3,^50065\d{3}$,2,1,2,2,1.000000,1,0,50065001,50065002,contiguous,official_completed_subset
2000|regional|E06|50066|3,2000,regional,E06,numeric8,50066,3,^50066\d{3}$,2,1,2,2,1.000000,1,0,50066001,50066002,contiguous,official_completed_subset
2000|regional|E08|50068|3,2000,regional,E08,numeric8,50068,3,^50068\d{3}$,1,1,1,1,1.000000,1,0,50068001,50068001,contiguous,official_completed_subset
2000|regional|E09|50069|3,2000,regional,E09,numeric8,50069,3,^50069\d{3}$,1,1,1,1,1.000000,1,0,50069001,50069001,contiguous,official_completed_subset
2000|regional|E10|50068|3,2000,regional,E10,numeric8,50068,3,^50068\d{3}$,1,2,2,1,1.000000,1,0,50068002,50068002,contiguous,official_completed_subset
2000|special|E01|50041|3,2000,special,E01,numeric8,50041,3,^50041\d{3}$,4,3,24,22,0.181818,3,18,50041003,50041024,sparse,official_completed_subset
2000|special|E01|50081|3,2000,special,E01,numeric8,50081,3,^50081\d{3}$,4,1,4,4,1.000000,1,0,50081001,50081004,contiguous,official_completed_subset
2000|special|E02|50042|3,2000,special,E02,numeric8,50042,3,^50042\d{3}$,4,8,14,7,0.571429,2,3,50042008,50042014,moderate,official_completed_subset
2000|special|E02|50082|3,2000,special,E02,numeric8,50082,3,^50082\d{3}$,7,1,7,7,1.000000,1,0,50082001,50082007,contiguous,official_completed_subset
2000|special|E03|50027|3,2000,special,E03,numeric8,50027,3,^50027\d{3}$,1,1,1,1,1.000000,1,0,50027001,50027001,contiguous,official_completed_subset
2000|special|E03|50043|3,2000,special,E03,numeric8,50043,3,^50043\d{3}$,3,11,17,7,0.428571,2,4,50043011,50043017,moderate,official_completed_subset
2000|special|E03|50083|3,2000,special,E03,numeric8,50083,3,^50083\d{3}$,2,1,2,2,1.000000,1,0,50083001,50083002,contiguous,official_completed_subset
2000|special|E04|50044|3,2000,special,E04,numeric8,50044,3,^50044\d{3}$,3,12,25,14,0.214286,3,11,50044012,50044025,sparse,official_completed_subset
2000|special|E05|50023|3,2000,special,E05,numeric8,50023,3,^50023\d{3}$,1,1,1,1,1.000000,1,0,50023001,50023001,contiguous,official_completed_subset
2000|special|E05|50027|3,2000,special,E05,numeric8,50027,3,^50027\d{3}$,1,2,2,1,1.000000,1,0,50027002,50027002,contiguous,official_completed_subset
2000|special|E05|50045|3,2000,special,E05,numeric8,50045,3,^50045\d{3}$,3,7,19,13,0.230769,2,10,50045007,50045019,sparse,official_completed_subset
